"module"	"tf"	"color"	"odds_ratio"	"pval"	"fdr"	"Significance"	"Jaccard"	"size_intersection"
"PKNOX1"	"yellow"	"PKNOX1"	"yellow"	1.8843983066138	0.000115898766495172	0.000243550647339149	"***"	0.00851197982345523	54
"POU2F3"	"yellow"	"POU2F3"	"yellow"	1.43167707656849	0.0246070098417596	0.0343439276743735	"*"	0.00692094740079975	45
"PRDM1"	"yellow"	"PRDM1"	"yellow"	1.89855350650101	2.42722350241447e-05	5.63206448771755e-05	"***"	0.00824790856604218	70
"RFX1"	"yellow"	"RFX1"	"yellow"	1.82249625666106	0.00216109331844178	0.00375506742754092	"**"	0.00856031128404669	33
"RFX3"	"yellow"	"RFX3"	"yellow"	1.35849763420452	0.0982517379193072	0.121518314154965	" "	0.00666488936283658	25
"RUNX3"	"yellow"	"RUNX3"	"yellow"	1.64559754618689	0.0056167996174718	0.00895008725090914	"**"	0.00781410651860991	38
"SCRT1"	"yellow"	"SCRT1"	"yellow"	2.71659091615022	5.86648390431528e-08	1.87025512505094e-07	"***"	0.0117647058823529	46
"SCRT2"	"yellow"	"SCRT2"	"yellow"	2.38721061649957	2.86496303067381e-06	7.50794761434191e-06	"***"	0.0106120434353406	43
"SNAI2"	"yellow"	"SNAI2"	"yellow"	1.88529420016667	4.27219188823877e-05	9.53256774265041e-05	"***"	0.00830564784053156	65
"SOX2"	"yellow"	"SOX2"	"yellow"	1.80387658158897	0.00317466107091179	0.00535006888305767	"**"	0.00849780701754386	31
"SPI1"	"yellow"	"SPI1"	"yellow"	2.7508639360904	2.1335877944912e-12	1.15616694529572e-11	"***"	0.00919842312746386	112
"SPIB"	"yellow"	"SPIB"	"yellow"	2.66882006523978	1.64003772818321e-11	8.10243804784555e-11	"***"	0.00965750696933493	97
"SREBF1(var.2)"	"yellow"	"SREBF1(var.2)"	"yellow"	2.2511397236083	1.6003790361534e-06	4.3169198240402e-06	"***"	0.0098396501457726	54
"TCF3"	"yellow"	"TCF3"	"yellow"	2.80835813069337	2.14279962836702e-11	1.04707108477847e-10	"***"	0.0109080606318175	77
"TCF4"	"yellow"	"TCF4"	"yellow"	2.68164770189429	9.94910703506331e-11	4.4004153249944e-10	"***"	0.010438689217759	79
"TCF7"	"yellow"	"TCF7"	"yellow"	2.29171088744482	4.90341966896799e-06	1.24490677471927e-05	"***"	0.0102063960081651	45
"TEAD1"	"yellow"	"TEAD1"	"yellow"	2.1407143168193	1.20407794944487e-05	2.90223634987358e-05	"***"	0.0095535192045233	49
"TEAD4"	"yellow"	"TEAD4"	"yellow"	2.19664624416777	6.57328324740727e-06	1.64552661159927e-05	"***"	0.0097609561752988	49
"TFAP2A"	"yellow"	"TFAP2A"	"yellow"	3.24808782482672	1.24164714020203e-14	8.27025684455997e-14	"***"	0.011928715148031	83
"TFAP2C(var.2)"	"yellow"	"TFAP2C(var.2)"	"yellow"	3.06930227170373	4.75247602630384e-14	2.97096127007486e-13	"***"	0.0110022971829283	91
"TWIST1"	"yellow"	"TWIST1"	"yellow"	1.5809120345029	0.0130139053456286	0.0193073385240416	"*"	0.00758082497212932	34
"USF1"	"yellow"	"USF1"	"yellow"	1.38824845462224	0.0967700765744305	0.119984172506136	" "	0.00676923076923077	22
"USF2"	"yellow"	"USF2"	"yellow"	1.05430561323346	0.454888722082137	0.487450782868002	" "	0.00528114321217769	17
"YY2"	"yellow"	"YY2"	"yellow"	1.49156355578405	0.0561856652728672	0.0729794073596499	""	0.0072013093289689	22
"ZNF263"	"yellow"	"ZNF263"	"yellow"	3.98636834141336	1.99822045693738e-21	2.27005958508926e-20	"***"	0.0111425700977258	122
"CREM"	"yellow"	"CREM"	"yellow"	1.84463733516531	0.0170511810198733	0.0246674486893836	"*"	0.0085556114745848	17
"Arnt1"	"blue"	"Arnt"	"blue"	3.06082860445292	1.56370194131621e-33	4.34728564554742e-32	"***"	0.0379164365912019	206
"Ahr::Arnt1"	"blue"	"Ahr::Arnt"	"blue"	3.12568108897168	3.38826595148517e-40	1.39136499071996e-38	"***"	0.036864406779661	261
"Ddit3::Cebpa1"	"blue"	"Ddit3::Cebpa"	"blue"	3.1262733743501	1.95411465441819e-31	4.6278397847491e-30	"***"	0.039020160416215	180
"Mecom1"	"blue"	"Mecom"	"blue"	1.67916110679968	2.37541135930616e-07	7.05062416727745e-07	"***"	0.0243472124206069	138
"FOXF21"	"blue"	"FOXF2"	"blue"	1.50587840682508	0.000134836620935984	0.000280972400050962	"***"	0.0221140190708054	109
"FOXD11"	"blue"	"FOXD1"	"blue"	1.37268888649829	0.00745025169771438	0.0116192775606166	"*"	0.0198402473589281	77
"Foxq11"	"blue"	"Foxq1"	"blue"	1.6662020126937	1.92028121038504e-07	5.7685763071701e-07	"***"	0.0242363877822045	146
"Foxd31"	"blue"	"Foxd3"	"blue"	2.63536184721445	1.80764640994642e-33	4.99446008081493e-32	"***"	0.0299374834903584	340
"IRF21"	"blue"	"IRF2"	"blue"	1.71957286466658	3.52992396575564e-08	1.15750473778185e-07	"***"	0.0248268873501098	147
"MZF1(var.2)1"	"blue"	"MZF1(var.2)"	"blue"	2.24789630009133	6.95097655178381e-19	6.50890607652392e-18	"***"	0.0301186492242166	198
"MAX::MYC1"	"blue"	"MAX::MYC"	"blue"	2.63174318895158	6.53542486088395e-14	4.03483609342297e-13	"***"	0.0328534514581026	89
"PPARG1"	"blue"	"PPARG"	"blue"	2.178113869865	8.99294658033423e-12	4.56894766101884e-11	"***"	0.0293495505023797	111
"Pax21"	"blue"	"Pax2"	"blue"	2.47136148276943	1.27294900470252e-07	3.91326905566517e-07	"***"	0.0267958950969213	47
"PAX61"	"blue"	"PAX6"	"blue"	1.35108146240661	0.0367156847176828	0.0494700195052223	"*"	0.0177304964539007	45
"PBX11"	"blue"	"PBX1"	"blue"	1.67189008187231	3.61128380713677e-05	8.16781522018403e-05	"***"	0.0231892356140853	81
"RORA1"	"blue"	"RORA"	"blue"	1.84349393153836	8.60519868831827e-08	2.69914991793361e-07	"***"	0.0257107540173053	104
"RORA(var.2)1"	"blue"	"RORA(var.2)"	"blue"	1.68196458088488	1.28560993326539e-05	3.08877620037353e-05	"***"	0.0236158488585673	90
"RREB11"	"blue"	"RREB1"	"blue"	3.67231041433722	9.66808603591704e-59	9.83508024926469e-57	"***"	0.0348617241689938	387
"RXRA::VDR1"	"blue"	"RXRA::VDR"	"blue"	2.17491315273764	7.26895674448941e-10	2.8946486110618e-09	"***"	0.0285436263379825	88
"SOX91"	"blue"	"SOX9"	"blue"	1.49797287112702	0.00115859384944033	0.00210807563824996	"**"	0.0211148648648649	75
"Sox171"	"blue"	"Sox17"	"blue"	1.47382257992952	0.00114397206401525	0.00208316475123362	"**"	0.0211176925057945	82
"SRY1"	"blue"	"SRY"	"blue"	1.13747087272554	0.146632831333143	0.174555466235943	" "	0.0174741858617951	88
"Sox51"	"blue"	"Sox5"	"blue"	1.4602314861866	8.343242930699e-05	0.000178852276617858	"***"	0.0219169624942121	142
"TAL1::TCF31"	"blue"	"TAL1::TCF3"	"blue"	1.88376670810199	1.21994894962437e-07	3.76066907611478e-07	"***"	0.0258596973865199	94
"Hand1::Tcf31"	"blue"	"Hand1::Tcf3"	"blue"	2.03133521661524	1.21659040250951e-10	5.34392408403587e-10	"***"	0.0279620853080569	118
"REL1"	"blue"	"REL"	"blue"	2.08083048076223	2.81447003618653e-11	1.35022163793901e-10	"***"	0.0284961685823755	119
"RELA1"	"blue"	"RELA"	"blue"	2.15461778069388	1.41187233302725e-13	8.56306309299455e-13	"***"	0.0294678821284715	139
"TBP1"	"blue"	"TBP"	"blue"	1.42410587803731	0.0040981070210261	0.00673142276187627	"**"	0.0202440377149196	73
"HLTF1"	"blue"	"HLTF"	"blue"	1.35425491445987	0.0149432250434664	0.0219082460840339	"*"	0.0191860465116279	66
"Spz11"	"blue"	"Spz1"	"blue"	2.62994653410799	1.1314544719867e-23	1.5440214075038e-22	"***"	0.0342044581091468	178
"NR1H2::RXRA1"	"blue"	"NR1H2::RXRA"	"blue"	1.88936591923711	5.78296508655984e-09	2.08242572223989e-08	"***"	0.0264406779661017	117
"Znf4231"	"blue"	"Znf423"	"blue"	3.09807487339381	1.6528106905962e-30	3.68058738861124e-29	"***"	0.0388007054673721	176
"NFIC::TLX11"	"blue"	"NFIC::TLX1"	"blue"	3.23925414057411	8.56348576534826e-38	3.14181658079498e-36	"***"	0.0393115942028986	217
"Nobox1"	"blue"	"Nobox"	"blue"	1.50755333698056	0.00404178105721917	0.00664622043060728	"**"	0.0199851961509993	54
"ZNF354C1"	"blue"	"ZNF354C"	"blue"	3.69107622069304	3.34873620737333e-59	3.48580075911698e-57	"***"	0.0347401155042203	391
"Lhx31"	"blue"	"Lhx3"	"blue"	1.49296461806051	2.41696463797765e-05	5.61116894169501e-05	"***"	0.0223181074244904	150
"CTCF1"	"blue"	"CTCF"	"blue"	2.85213813435203	2.06595853848323e-32	5.22442396511353e-31	"***"	0.0353012781497261	232
"Pou5f1::Sox21"	"blue"	"Pou5f1::Sox2"	"blue"	1.46927612995385	3.98682075111576e-05	8.94935289969617e-05	"***"	0.0220630372492837	154
"EWSR1-FLI11"	"blue"	"EWSR1-FLI1"	"blue"	3.4541947335025	1.47108092010461e-53	1.13526865489453e-51	"***"	0.0326840003260249	401
"REST1"	"blue"	"REST"	"blue"	3.03257682109372	2.91015185161524e-35	9.04572200543738e-34	"***"	0.0371157619359058	227
"RUNX11"	"blue"	"RUNX1"	"blue"	1.96279945525218	2.9784409557904e-12	1.59277200933308e-11	"***"	0.0274529740721912	162
"Pparg::Rxra1"	"blue"	"Pparg::Rxra"	"blue"	2.55359705893056	2.34251066468917e-28	4.3687823896453e-27	"***"	0.0318400592373195	258
"Arid3a1"	"blue"	"Arid3a"	"blue"	2.66768433256499	1.38972032744365e-34	4.0923606484459e-33	"***"	0.0285353347700082	384
"NFATC21"	"blue"	"NFATC2"	"blue"	1.72923399645411	2.5875962651827e-10	1.08278922039057e-09	"***"	0.0246641963872163	213
"INSM11"	"blue"	"INSM1"	"blue"	3.08776029173432	2.16133682837467e-38	8.19842681678393e-37	"***"	0.0369436201780415	249
"RARA::RXRA1"	"blue"	"RARA::RXRA"	"blue"	2.23860733253611	3.68752581237558e-16	2.76009457126975e-15	"***"	0.0303608936413977	159
"NR4A21"	"blue"	"NR4A2"	"blue"	2.56397936328712	1.7184274105029e-20	1.80133046590421e-19	"***"	0.033695652173913	155
"PLAG11"	"blue"	"PLAG1"	"blue"	4.72614793670226	1.45377414158126e-81	2.95776957168987e-79	"***"	0.0422063421170165	378
"Nr2e31"	"blue"	"Nr2e3"	"blue"	1.49430996787005	0.00102283234043305	0.001874773773865	"**"	0.021195652173913	78
"ARNT::HIF1A1"	"blue"	"ARNT::HIF1A"	"blue"	2.09093257950352	1.33389937557829e-05	3.19964287518137e-05	"***"	0.0237969328397673	45
"Zfx1"	"blue"	"Zfx"	"blue"	8.08857980760081	2.13762610595037e-135	4.78400722511693e-132	"***"	0.0443768453073276	496
"Crx1"	"blue"	"Crx"	"blue"	1.7098585121318	1.9166479078751e-06	5.11258404985039e-06	"***"	0.0242763772175537	104
"DUX41"	"blue"	"DUX4"	"blue"	1.3910586884796	0.00267143328640695	0.00455453988246995	"**"	0.0205538727823453	95
"FOS1"	"blue"	"FOS"	"blue"	1.80542243429207	3.68369528923864e-07	1.07066364380728e-06	"***"	0.0251844314423811	99
"FOSL21"	"blue"	"FOSL2"	"blue"	2.03467315845236	2.10369224303952e-09	7.98653645449102e-09	"***"	0.0275689223057644	99
"FOXH11"	"blue"	"FOXH1"	"blue"	1.72763066584078	7.89109607129184e-07	2.21029699719038e-06	"***"	0.0245661482983998	109
"Foxo11"	"blue"	"Foxo1"	"blue"	1.65230119268153	1.92748288123868e-07	5.78632687888954e-07	"***"	0.0240963855421687	152
"Gfi1b1"	"blue"	"Gfi1b"	"blue"	3.15051092743572	2.53888639259023e-43	1.20894207374828e-41	"***"	0.0357575757575758	295
"JUN1"	"blue"	"JUN"	"blue"	2.26303935447514	2.59135343088004e-15	1.8151639994709e-14	"***"	0.0306144294583601	143
"JUN(var.2)1"	"blue"	"JUN(var.2)"	"blue"	1.84735434597228	4.88452393279903e-08	1.57062709218452e-07	"***"	0.0258373205741627	108
"JUND(var.2)1"	"blue"	"JUND(var.2)"	"blue"	2.05475056988385	1.24824614735394e-11	6.27356892363949e-11	"***"	0.028345418589321	129
"Klf11"	"blue"	"Klf1"	"blue"	3.56923981243439	5.73677774741331e-55	4.93804176873499e-53	"***"	0.0370288979233051	337
"Nr1h3::Rxra1"	"blue"	"Nr1h3::Rxra"	"blue"	3.3225308119327	6.81792875112639e-45	3.50770679195882e-43	"***"	0.038232795242141	270
"MEF2C1"	"blue"	"MEF2C"	"blue"	3.89757371580933	1.55584960018464e-63	1.69853239278694e-61	"***"	0.0341511125601109	419
"MAF::NFE21"	"blue"	"MAF::NFE2"	"blue"	2.16424954808819	1.46251277774273e-13	8.85819647249862e-13	"***"	0.0295577130528587	137
"Nkx2-5(var.2)1"	"blue"	"Nkx2-5(var.2)"	"blue"	2.64401177185947	8.50045924128305e-24	1.17432270259207e-22	"***"	0.0343555900621118	177
"NR2C21"	"blue"	"NR2C2"	"blue"	2.81683532273383	4.0625840720203e-34	1.15089407002297e-32	"***"	0.0340629452143505	263
"Nr5a21"	"blue"	"Nr5a2"	"blue"	2.79158317692268	2.00619299764795e-30	4.44540587003576e-29	"***"	0.0349881796690307	222
"NRF11"	"blue"	"NRF1"	"blue"	4.42183936777002	9.96756646405423e-66	1.11537068732767e-63	"***"	0.0472250947948983	274
"POU2F21"	"blue"	"POU2F2"	"blue"	1.6102392105013	2.56579707068797e-07	7.56555183689022e-07	"***"	0.0236330583135226	169
"SMAD2::SMAD3::SMAD41"	"blue"	"SMAD2::SMAD3::SMAD4"	"blue"	2.98726307956351	3.35645497683196e-38	1.24161094845453e-36	"***"	0.0352956499088304	271
"Sox31"	"blue"	"Sox3"	"blue"	2.41591173314431	1.74203521912956e-25	2.69804485841657e-24	"***"	0.0305832147937411	258
"Sox61"	"blue"	"Sox6"	"blue"	1.91013755184235	7.04698065070954e-12	3.62555004512366e-11	"***"	0.026861451460886	171
"STAT1::STAT21"	"blue"	"STAT1::STAT2"	"blue"	2.41507126470785	1.04305428117821e-27	1.8825447429652e-26	"***"	0.028968290231198	317
"Stat41"	"blue"	"Stat4"	"blue"	1.91810295393857	2.60933537475933e-12	1.40040589177731e-11	"***"	0.0269085411942555	178
"Stat5a::Stat5b1"	"blue"	"Stat5a::Stat5b"	"blue"	1.65232736086682	2.53197452773329e-07	7.48554688648231e-07	"***"	0.0240885416666667	148
"Stat61"	"blue"	"Stat6"	"blue"	1.36392187203558	0.00193655818924845	0.00339789668956333	"**"	0.020631067961165	119
"Tcf121"	"blue"	"Tcf12"	"blue"	2.6783380546572	2.41474373337526e-29	4.86864547323768e-28	"***"	0.0335954253037884	235
"TCF7L21"	"blue"	"TCF7L2"	"blue"	1.51700237104627	3.89722521197395e-05	8.75701809678484e-05	"***"	0.0224580017683466	127
"ZBTB331"	"blue"	"ZBTB33"	"blue"	3.20833192317525	1.34640240035565e-19	1.30443661125365e-18	"***"	0.0382447665056361	95
"ELK41"	"blue"	"ELK4"	"blue"	3.58344608611361	4.52307658544328e-42	2.04497886832769e-40	"***"	0.0427509293680297	207
"ESR21"	"blue"	"ESR2"	"blue"	2.65791168343882	4.14850978887481e-24	5.91360822133874e-23	"***"	0.0344827586206897	178
"IRF11"	"blue"	"IRF1"	"blue"	5.07345463142963	2.18577181149043e-82	4.65881648963389e-80	"***"	0.0338877338877339	489
"Nfe2l21"	"blue"	"Nfe2l2"	"blue"	2.55528696054641	1.81993082936654e-20	1.89883692126915e-19	"***"	0.033606204222318	156
"STAT11"	"blue"	"STAT1"	"blue"	1.78788160503359	4.28969650347879e-09	1.55976292035508e-08	"***"	0.0255741127348643	147
"STAT31"	"blue"	"STAT3"	"blue"	1.94647433966842	1.86369686064229e-13	1.10342687145964e-12	"***"	0.0270798436627582	194
"GATA1::TAL11"	"blue"	"GATA1::TAL1"	"blue"	1.66519869281359	2.58175976481312e-05	5.96898590253282e-05	"***"	0.0233062330623306	86
"YY11"	"blue"	"YY1"	"blue"	3.90180351112569	5.42383102060843e-57	4.85541352964866e-55	"***"	0.0426997245179063	279
"Bach1::Mafk1"	"blue"	"Bach1::Mafk"	"blue"	2.19706657270998	3.69597388709665e-13	2.13185297920678e-12	"***"	0.0298013245033113	126
"FOXP21"	"blue"	"FOXP2"	"blue"	1.59055019759123	1.33985033299839e-06	3.65013395648252e-06	"***"	0.0234108527131783	151
"SREBF11"	"blue"	"SREBF1"	"blue"	2.91981219503066	1.4250715003951e-29	2.9668000166365e-28	"***"	0.0368654699864891	191
"SREBF21"	"blue"	"SREBF2"	"blue"	2.46834582695046	2.71899391044239e-20	2.79775097543452e-19	"***"	0.0326721120186698	168
"THAP12"	"blue"	"THAP1"	"blue"	2.56507703777705	1.82969190271678e-21	2.08389337317056e-20	"***"	0.0336665986533361	165
"KLF51"	"blue"	"KLF5"	"blue"	6.08429963754408	4.13254504734922e-103	1.54143930266126e-100	"***"	0.0384615384615385	484
"Arid3b1"	"blue"	"Arid3b"	"blue"	1.46538613670081	6.69108068900378e-05	0.000145384840601849	"***"	0.0219847328244275	144
"Arid5a1"	"blue"	"Arid5a"	"blue"	1.37734097223781	0.00178529622630308	0.00314853660714443	"**"	0.0207111436950147	113
"Arntl1"	"blue"	"Arntl"	"blue"	3.19693838516014	2.37229657255786e-20	2.45228624913834e-19	"***"	0.0384763370527126	100
"Atf11"	"blue"	"Atf1"	"blue"	2.58105419844736	8.46939035920956e-06	2.08864965552738e-05	"***"	0.0228658536585366	30
"NFAT51"	"blue"	"NFAT5"	"blue"	1.53865631599597	3.97066936587157e-06	1.01907775697484e-05	"***"	0.0228473511352278	160
"Bhlha151"	"blue"	"Bhlha15"	"blue"	1.09132359578929	0.31188641025394	0.345289035937828	" "	0.015130674002751	44
"Creb3l21"	"blue"	"Creb3l2"	"blue"	2.3594083193177	1.31329810904134e-09	5.08065889029305e-09	"***"	0.0290335960182497	70
"DMRT31"	"blue"	"DMRT3"	"blue"	1.17368820017416	0.131143225531402	0.158092398997726	" "	0.0170963364993216	63
"Dux1"	"blue"	"Dux"	"blue"	1.32331970953185	0.019458945205169	0.0276853905716264	"*"	0.0190320826536161	70
"FOXG11"	"blue"	"FOXG1"	"blue"	1.41244561682177	0.00128337344014033	0.00231715943327847	"**"	0.0209562563580875	103
"Foxj21"	"blue"	"Foxj2"	"blue"	1.41244561682177	0.00128337344014033	0.00231715943327847	"**"	0.0209562563580875	103
"Gmeb11"	"blue"	"Gmeb1"	"blue"	2.23251305357097	0.00165178703454403	0.00292923881403292	"**"	0.0168589174800355	19
"LBX11"	"blue"	"LBX1"	"blue"	1.53302355816571	0.000257135552207228	0.000512439328441475	"***"	0.0219807359841936	89
"LIN541"	"blue"	"LIN54"	"blue"	1.39314047383597	0.000294702678147165	0.000581352660813887	"***"	0.0212133495473585	157
"mix-a1"	"blue"	"mix-a"	"blue"	1.63359956378569	1.08408316608189e-05	2.63436984890229e-05	"***"	0.0234445446348061	104
"Mlxip1"	"blue"	"Mlxip"	"blue"	2.44685494995538	7.17078201614961e-10	2.8580961980664e-09	"***"	0.0294764628244611	67
"NFATC11"	"blue"	"NFATC1"	"blue"	1.69146432575494	3.96981344412664e-08	1.29605287935163e-07	"***"	0.02453125	157
"NFATC31"	"blue"	"NFATC3"	"blue"	1.65053048674671	2.49584616704601e-07	7.39338679265251e-07	"***"	0.0240710823909531	149
"Npas21"	"blue"	"Npas2"	"blue"	2.34693560957552	5.81391950772975e-11	2.67727404491753e-10	"***"	0.0299572039942939	84
"POU6F11"	"blue"	"POU6F1"	"blue"	1.60465552825672	0.00065372886606302	0.00123203806505182	"**"	0.0214411247803163	61
"Rhox111"	"blue"	"Rhox11"	"blue"	1.49079817622484	0.00293361962969472	0.00497193542692676	"**"	0.0203813280736358	62
"SHOX1"	"blue"	"SHOX"	"blue"	1.47478921910139	0.00322641638431016	0.00543115447016633	"**"	0.0203368287257706	64
"Six31"	"blue"	"Six3"	"blue"	1.97127636586086	7.62007069363704e-09	2.7112429590397e-08	"***"	0.0269469145782808	100
"Twist21"	"blue"	"Twist2"	"blue"	1.10066852600783	0.282217890085387	0.316100895459924	" "	0.0155703844931681	49
"ALX31"	"blue"	"ALX3"	"blue"	1.34098187416493	0.0128237331342049	0.019069445019502	"*"	0.0194199896426722	75
"Ar1"	"blue"	"Ar"	"blue"	2.31140100151215	1.79316452511654e-09	6.86587203971056e-09	"***"	0.0287884846061575	72
"BARHL21"	"blue"	"BARHL2"	"blue"	1.78393821429216	0.000392077514828182	0.000759713833926816	"***"	0.0214592274678112	45
"BHLHE411"	"blue"	"BHLHE41"	"blue"	3.12075447913586	5.39879860866233e-15	3.67808562745397e-14	"***"	0.0353287536800785	72
"CENPB1"	"blue"	"CENPB"	"blue"	2.87938392394261	1.86185545498549e-10	7.89172823533621e-10	"***"	0.030635838150289	53
"CREB31"	"blue"	"CREB3"	"blue"	3.51621610610214	1.84786612793911e-18	1.68110747736899e-17	"***"	0.03886925795053	77
"DBP1"	"blue"	"DBP"	"blue"	1.50919895332533	0.0160316496828838	0.0233510133356941	"*"	0.0178298522669384	35
"ELF41"	"blue"	"ELF4"	"blue"	3.16034809268561	3.20521494850386e-29	6.4334269549342e-28	"***"	0.0395159298592245	160
"ELF51"	"blue"	"ELF5"	"blue"	2.87906320898989	2.82935141145039e-27	4.94694410845779e-26	"***"	0.0366819508128387	176
"EN11"	"blue"	"EN1"	"blue"	1.56138632033135	0.0066821636437097	0.0104981974269023	"*"	0.018984337921215	40
"EN21"	"blue"	"EN2"	"blue"	1.44228606122625	0.0245235214722942	0.0342380792607577	"*"	0.0176022835394862	37
"Esrrg1"	"blue"	"Esrrg"	"blue"	2.44588290141835	7.85871220624146e-19	7.34354819105152e-18	"***"	0.0325015726567415	155
"ESX11"	"blue"	"ESX1"	"blue"	1.77077722593108	2.33292649056565e-05	5.4245085567646e-05	"***"	0.0235816814764183	69
"ETV61"	"blue"	"ETV6"	"blue"	2.99092792451796	6.15053818476413e-29	1.20217506179058e-27	"***"	0.0377682403433476	176
"FLI11"	"blue"	"FLI1"	"blue"	3.47994708727684	1.32143110236956e-28	2.52766051889152e-27	"***"	0.0422535211267606	132
"FOXI11"	"blue"	"FOXI1"	"blue"	1.37819109012548	0.00337372320016866	0.00565784377817719	"**"	0.0204081632653061	95
"FOXL11"	"blue"	"FOXL1"	"blue"	1.37819109012548	0.00337372320016866	0.00565784377817719	"**"	0.0204081632653061	95
"FOXO31"	"blue"	"FOXO3"	"blue"	1.37268888649829	0.00745025169771438	0.0116192775606166	"*"	0.0198402473589281	77
"GCM11"	"blue"	"GCM1"	"blue"	1.8861700101783	3.74532948020309e-05	8.44964453295817e-05	"***"	0.023286467486819	53
"GRHL11"	"blue"	"GRHL1"	"blue"	1.75168009434081	0.000114592342112639	0.000240918423342495	"***"	0.0225944682508765	58
"GSC1"	"blue"	"GSC"	"blue"	1.93587958676712	3.44774686768583e-06	8.91514441349612e-06	"***"	0.0247773906310492	64
"HEY21"	"blue"	"HEY2"	"blue"	3.14955082954953	4.16721996622685e-20	4.24885571043995e-19	"***"	0.0381275953189883	101
"HINFP1"	"blue"	"HINFP"	"blue"	3.14654669829812	1.95371901758416e-23	2.60263283413889e-22	"***"	0.0389776357827476	122
"HNF1A1"	"blue"	"HNF1A"	"blue"	1.87248755110321	3.26004981318201e-11	1.55399179593213e-10	"***"	0.0264682850430697	169
"HNF1B1"	"blue"	"HNF1B"	"blue"	1.58377775330005	4.06649215624157e-05	9.11448116741976e-05	"***"	0.0228351797422564	101
"HOXC111"	"blue"	"HOXC11"	"blue"	0.699787430919796	0.954477892331854	0.961350820449455	" "	0.00887435777673984	19
"HSF11"	"blue"	"HSF1"	"blue"	1.79210823668322	3.56117135016606e-07	1.03774758875933e-06	"***"	0.0251169662644669	102
"IRF81"	"blue"	"IRF8"	"blue"	1.82716452568791	1.41709173258629e-07	4.32077833450697e-07	"***"	0.0255139955412435	103
"IRF91"	"blue"	"IRF9"	"blue"	2.05870391656155	6.55135993511073e-14	4.03910290214265e-13	"***"	0.0284538909838876	166
"ISX1"	"blue"	"ISX"	"blue"	1.65019021482577	0.000283804372147741	0.000560595044012926	"***"	0.0220202726319469	63
"JDP21"	"blue"	"JDP2"	"blue"	1.50209051316357	0.00149035276807665	0.00266087713997251	"**"	0.020933014354067	70
"JDP2(var.2)1"	"blue"	"JDP2(var.2)"	"blue"	2.05877323505337	2.56137657742844e-07	7.55749608475259e-07	"***"	0.0262143407864302	68
"KLF131"	"blue"	"KLF13"	"blue"	3.41668865946494	1.02645944087362e-32	2.68680260663761e-31	"***"	0.0419270833333333	161
"LHX61"	"blue"	"LHX6"	"blue"	1.518902449204	0.00470845413721865	0.00763311869546927	"**"	0.0197472353870458	50
"MEF2B1"	"blue"	"MEF2B"	"blue"	3.46712843866669	6.93598016290133e-53	5.17424120152439e-51	"***"	0.0360655737704918	341
