"module"	"tf"	"color"	"odds_ratio"	"pval"	"fdr"	"Significance"	"Jaccard"	"size_intersection"
"ONECUT16"	"blue"	"ONECUT1"	"blue"	2.82500609364822	4.13692769743273e-29	1.14301780084623e-27	"***"	0.0292467948717949	219
"OTX26"	"blue"	"OTX2"	"blue"	1.69263489943882	4.01566019979988e-06	1.20672004392778e-05	"***"	0.0209519934906428	103
"PBX26"	"blue"	"PBX2"	"blue"	2.52668886605293	4.21898140058076e-19	5.47366978231869e-18	"***"	0.0284590900580416	152
"PHOX2B6"	"blue"	"PHOX2B"	"blue"	3.03319698033422	6.34580293652784e-36	2.64837426050337e-34	"***"	0.0288131962296487	269
"PKNOX16"	"blue"	"PKNOX1"	"blue"	1.50276032090881	7.33593558277177e-05	0.000177318869321223	"***"	0.0191842900302115	127
"POU2F36"	"blue"	"POU2F3"	"blue"	2.71325354927437	1.93700375539386e-25	4.01390222645505e-24	"***"	0.0291001343083122	195
"PRDM16"	"blue"	"PRDM1"	"blue"	2.86339757562648	1.39121706223008e-31	4.39300710443869e-30	"***"	0.0285252338607229	247
"RFX16"	"blue"	"RFX1"	"blue"	1.90880467291949	8.23423929540325e-08	3.19726350780524e-07	"***"	0.0229357798165138	95
"RFX36"	"blue"	"RFX3"	"blue"	1.77417057921276	3.35861977855326e-06	1.02162297851202e-05	"***"	0.0215453194650817	87
"RUNX36"	"blue"	"RUNX3"	"blue"	2.20518297236978	2.24645637602978e-13	1.79475925731536e-12	"***"	0.0257913247362251	132
"SCRT16"	"blue"	"SCRT1"	"blue"	1.99299068711898	6.56136340493182e-09	2.98689678113143e-08	"***"	0.0237812128418549	100
"SCRT26"	"blue"	"SCRT2"	"blue"	1.81682643992635	5.24803929057394e-07	1.81988951110664e-06	"***"	0.0220791168353266	96
"SNAI26"	"blue"	"SNAI2"	"blue"	1.24397686474423	0.0178618080287355	0.0264514318400729	"*"	0.0166563849475632	135
"SOX27"	"blue"	"SOX2"	"blue"	2.12009387626863	5.26917318823141e-10	2.74881342546898e-09	"***"	0.0249363867684478	98
"SPI16"	"blue"	"SPI1"	"blue"	3.15986568658578	8.98032531918295e-40	4.58073346195588e-38	"***"	0.0267305817354566	329
"SPIB6"	"blue"	"SPIB"	"blue"	2.54919715569772	2.91372244079161e-26	6.46434777942168e-25	"***"	0.0257162413219908	263
"SREBF1(var.2)6"	"blue"	"SREBF1(var.2)"	"blue"	1.06846427114185	0.307439454229748	0.34142141102403	" "	0.0144653004993973	84
"TCF36"	"blue"	"TCF3"	"blue"	1.19986719674695	0.0473605178521444	0.0633029273329447	""	0.0161553081726853	119
"TCF46"	"blue"	"TCF4"	"blue"	1.2577782020024	0.0143340567844071	0.0216790803064728	"*"	0.0167853509664293	132
"TCF76"	"blue"	"TCF7"	"blue"	2.50443862433049	4.11070907912145e-17	4.54309477485127e-16	"***"	0.0284796573875803	133
"TEAD16"	"blue"	"TEAD1"	"blue"	1.87531444462002	6.65551872461777e-09	3.02514362136473e-08	"***"	0.022760917838638	123
"TEAD46"	"blue"	"TEAD4"	"blue"	2.11572138551006	2.8449607474374e-12	2.01169736264294e-11	"***"	0.0249716231555051	132
"TFAP2A6"	"blue"	"TFAP2A"	"blue"	1.2884173159365	0.0091234481540376	0.0144682198248972	"*"	0.017065785851913	124
"TFAP2C(var.2)6"	"blue"	"TFAP2C(var.2)"	"blue"	1.5672423266515	1.97686097014897e-06	6.26215831732963e-06	"***"	0.0196652229895821	168
"TWIST16"	"blue"	"TWIST1"	"blue"	1.57167020098658	0.00010160549614561	0.00023948720418523	"***"	0.0196899874319229	94
"USF16"	"blue"	"USF1"	"blue"	1.46225758463053	0.00405811728092772	0.00694546714441544	"**"	0.0179926904694968	64
"USF26"	"blue"	"USF2"	"blue"	1.34926292507694	0.0216764674024782	0.0315370934807387	"*"	0.0167328417470221	59
"YY26"	"blue"	"YY2"	"blue"	1.40439474222112	0.0117052692482917	0.0180789458783139	"*"	0.0172209026128266	58
"ZNF2636"	"blue"	"ZNF263"	"blue"	2.32946330669093	4.77261017598199e-22	7.49550987638435e-21	"***"	0.0240315638450502	268
"CREM6"	"blue"	"CREM"	"blue"	1.2875752675679	0.0968030965182438	0.120676966685549	" "	0.0146614920224235	34
"Arnt7"	"red"	"Arnt"	"red"	2.57858649346383	0.000121145918791233	0.000281541605664362	"***"	0.00513935560387428	26
"Ahr::Arnt7"	"red"	"Ahr::Arnt"	"red"	2.23813774090725	0.000460397957692747	0.000960382737333209	"***"	0.00443984016575403	30
"Ddit3::Cebpa7"	"red"	"Ddit3::Cebpa"	"red"	0.977651478887889	0.576211823461442	0.60457668115645	" "	0.00236462520690471	10
"Mecom7"	"red"	"Mecom"	"red"	1.8570389092499	0.0125825840532756	0.0193090413036639	"*"	0.00401452877078952	21
"FOXF27"	"red"	"FOXF2"	"red"	1.58691728739386	0.0691622580408612	0.0892454823757534	""	0.0035810205908684	16
"FOXD17"	"red"	"FOXD1"	"red"	2.88095721953725	0.000131546897427965	0.0003037028564217	"***"	0.00591016548463357	20
"Foxq17"	"red"	"Foxq1"	"red"	3.5948143690245	3.31894583495865e-08	1.3717083617059e-07	"***"	0.00627127754882638	35
"Foxd37"	"red"	"Foxd3"	"red"	3.32169334562605	1.56833273782783e-08	6.80218733964862e-08	"***"	0.00477908025247971	53
"IRF27"	"red"	"IRF2"	"red"	4.03335200865372	1.33045860911789e-09	6.61681414934632e-09	"***"	0.00675552309658572	37
"MZF1(var.2)7"	"red"	"MZF1(var.2)"	"red"	4.18195798459438	1.68760396275257e-10	9.37767267198075e-10	"***"	0.0066375263072689	41
"MAX::MYC7"	"red"	"MAX::MYC"	"red"	1.78012154912067	0.0826083990562691	0.104877185526563	" "	0.00402684563758389	9
"PPARG7"	"red"	"PPARG"	"red"	2.22547496584653	0.00547542779032558	0.00910232675561646	"**"	0.00481492627144147	16
"Pax27"	"red"	"Pax2"	"red"	2.59315455392366	0.0239923642996587	0.0345860942368026	"*"	0.00564516129032258	7
"PAX67"	"red"	"PAX6"	"red"	1.50943103844804	0.199763051869513	0.231357635078061	" "	0.00346191889218595	7
"PBX17"	"red"	"PBX1"	"red"	2.49277791834749	0.00197566859599911	0.00363352547948311	"**"	0.00532623169107856	16
"RORA7"	"red"	"RORA"	"red"	1.74233762288507	0.0469839417480936	0.0628699920073145	""	0.00390952247975426	14
"RORA(var.2)7"	"red"	"RORA(var.2)"	"red"	1.73131465726779	0.0551426119706825	0.072743392626223	""	0.00389922015596881	13
"RREB17"	"red"	"RREB1"	"red"	2.8469448540479	7.67405753877126e-07	2.59189447602642e-06	"***"	0.0045016077170418	49
"RXRA::VDR7"	"red"	"RXRA::VDR"	"red"	1.1375787221815	0.429199054247186	0.460528578882993	" "	0.00268199233716475	7
"SOX97"	"red"	"SOX9"	"red"	1.90669280097682	0.0304293415932177	0.0428105399878179	"*"	0.0042483660130719	13
"Sox177"	"red"	"Sox17"	"red"	2.51338179604995	0.00108447559277463	0.00209590360676134	"**"	0.00530503978779841	18
"SRY7"	"red"	"SRY"	"red"	2.32610089016783	0.00103841571780634	0.00201275251830732	"**"	0.00483729111697449	22
"Sox57"	"red"	"Sox5"	"red"	2.44262877210783	0.000150043513738882	0.000343088003828983	"***"	0.00480291487247433	29
"TAL1::TCF37"	"red"	"TAL1::TCF3"	"red"	1.67399690324286	0.0750005118756973	0.0959584456163486	""	0.00379386658235852	12
"Hand1::Tcf37"	"red"	"Hand1::Tcf3"	"red"	2.72087936296713	0.000199188089303061	0.000445727227956756	"***"	0.00558065373372309	21
"REL7"	"red"	"REL"	"red"	1.80826656097619	0.0324658575576575	0.045270149043014	"*"	0.00402576489533011	15
"RELA7"	"red"	"RELA"	"red"	1.79391722645087	0.0268225849475981	0.0381745878051818	"*"	0.00396732788798133	17
"TBP7"	"red"	"TBP"	"red"	1.70422977826545	0.0681012944975744	0.0880668527760615	""	0.00385480244137488	12
"HLTF7"	"red"	"HLTF"	"red"	1.81701659592526	0.0475364077757606	0.0635095772567135	""	0.00408163265306122	12
"Spz17"	"red"	"Spz1"	"red"	1.80282632909616	0.0204611087485548	0.0299367239547377	"*"	0.00395092534830526	19
"NR1H2::RXRA7"	"red"	"NR1H2::RXRA"	"red"	1.81730183210831	0.027558634030188	0.0391501851683319	"*"	0.0040281973816717	16
"Znf4237"	"red"	"Znf423"	"red"	1.3512988750069	0.196971760245259	0.228924530699846	" "	0.00313630880579011	13
"NFIC::TLX17"	"red"	"NFIC::TLX1"	"red"	0.68684572384244	0.894551036012284	0.90670526204506	" "	0.00173946656358717	9
"Nobox7"	"red"	"Nobox"	"red"	1.8178642714948	0.07511996540743	0.0960814302510806	""	0.00410396716826265	9
"ZNF354C7"	"red"	"ZNF354C"	"red"	3.19424173421168	4.36935104142172e-08	1.77389707586427e-07	"***"	0.00471014492753623	52
"Lhx37"	"red"	"Lhx3"	"red"	2.69980728717112	1.75821160574218e-05	4.75011628024867e-05	"***"	0.0050914876690533	32
"CTCF7"	"red"	"CTCF"	"red"	2.35565489122204	0.000255677061356507	0.000561191872811928	"***"	0.00466162996302845	29
"Pou5f1::Sox27"	"red"	"Pou5f1::Sox2"	"red"	2.82629306250365	5.32311877088082e-06	1.56726062282273e-05	"***"	0.0051940116101436	34
"EWSR1-FLI17"	"red"	"EWSR1-FLI1"	"red"	3.54185654656014	3.04196602118947e-09	1.43968701145589e-08	"***"	0.00472676009619371	57
"REST7"	"red"	"REST"	"red"	1.08471362492893	0.430853298608558	0.462054355093598	" "	0.0025978524419813	15
"RUNX17"	"red"	"RUNX1"	"red"	1.86508681678517	0.0107843949160078	0.0168135078151278	"*"	0.00400947694550756	22
"Pparg::Rxra7"	"red"	"Pparg::Rxra"	"red"	1.87475756001368	0.00467288325358709	0.0078845822045258	"**"	0.00385752861000386	30
"Arid3a7"	"red"	"Arid3a"	"red"	7.12677851671116	1.62205184208987e-17	1.84740560946418e-16	"***"	0.0054483541430193	72
"NFATC27"	"red"	"NFATC2"	"red"	2.53609486163665	2.14119410955018e-05	5.69204741460822e-05	"***"	0.00460215574663921	38
"INSM17"	"red"	"INSM1"	"red"	2.27273975061054	0.000426254868257549	0.000894475757299948	"***"	0.00452700593193881	29
"RARA::RXRA7"	"red"	"RARA::RXRA"	"red"	1.79670221275634	0.0210430196345479	0.0307278544602354	"*"	0.00393945676964545	19
"NR4A27"	"red"	"NR4A2"	"red"	1.21649898908977	0.309082441076622	0.342863198577189	" "	0.00286464550011936	12
"PLAG17"	"red"	"PLAG1"	"red"	1.86267001902911	0.00402846996382611	0.00689861166883881	"**"	0.00377272207614039	33
"Nr2e37"	"red"	"Nr2e3"	"red"	1.9853528870813	0.0196281652705365	0.0288169471917742	"*"	0.00438871473354232	14
"ARNT::HIF1A7"	"red"	"ARNT::HIF1A"	"red"	1.60990221383759	0.212444506852058	0.244149589234177	" "	0.00363108206245461	5
"Zfx7"	"red"	"Zfx"	"red"	1.04723708305508	0.459182808550406	0.490320808987086	" "	0.00252456947074204	28
"Crx7"	"red"	"Crx"	"red"	3.02482138853655	2.71433180658208e-05	7.09554630822683e-05	"***"	0.0060351613749672	23
"DUX47"	"red"	"DUX4"	"red"	3.08421160503166	1.09878424262022e-05	3.0786593239237e-05	"***"	0.00604156597390043	25
"FOS7"	"red"	"FOS"	"red"	2.12623928725589	0.00806795817577022	0.0129748246814866	"*"	0.0046242774566474	16
"FOSL27"	"red"	"FOSL2"	"red"	1.86342426831058	0.0352029244518924	0.0486547135546304	"*"	0.00416266410502722	13
"FOXH17"	"red"	"FOXH1"	"red"	3.80420119508694	1.09087918492265e-07	4.14409100930512e-07	"***"	0.0070635721493441	28
"Foxo17"	"red"	"Foxo1"	"red"	1.9284672931557	0.00613830586008203	0.0101029810736265	"*"	0.00408024481468888	24
"Gfi1b7"	"red"	"Gfi1b"	"red"	2.00823644121096	0.00164551193955316	0.00306792104194105	"**"	0.00402060560371906	32
"JUN7"	"red"	"JUN"	"red"	2.52422787589407	0.000391346581777036	0.000825284947012492	"***"	0.00519112789051439	22
"JUN(var.2)7"	"red"	"JUN(var.2)"	"red"	1.6685656863729	0.0612976969355434	0.0800666787724498	""	0.00376344086021505	14
"JUND(var.2)7"	"red"	"JUND(var.2)"	"red"	2.31163174778316	0.00165740638317797	0.00308892996809089	"**"	0.00487092060399415	20
"Klf18"	"red"	"Klf1"	"red"	1.74726238534902	0.00924476184587689	0.0146424465754228	"*"	0.00361500225937641	32
"Nr1h3::Rxra7"	"red"	"Nr1h3::Rxra"	"red"	1.44848673468068	0.087050902058349	0.109835049362416	" "	0.00325636471284784	22
"MEF2C7"	"red"	"MEF2C"	"red"	3.21404850985634	3.77021944580715e-08	1.54537566295172e-07	"***"	0.00455335706598228	55
"MAF::NFE27"	"red"	"MAF::NFE2"	"red"	1.97087591994503	0.0109782474754111	0.0170931857378694	"*"	0.00428571428571429	18
"Nkx2-5(var.2)7"	"red"	"Nkx2-5(var.2)"	"red"	1.7057712384285	0.0351275576652132	0.0485617938721316	"*"	0.00378389741433677	18
"NR2C27"	"red"	"NR2C2"	"red"	1.99737727309889	0.00213908614161422	0.00389803544829119	"**"	0.00405405405405405	30
"Nr5a27"	"red"	"Nr5a2"	"red"	2.2253033089708	0.000762167736249321	0.00152638156038119	"**"	0.00451052455730037	27
"NRF17"	"red"	"NRF1"	"red"	2.09135370785029	0.00252570590538016	0.00452373483554422	"**"	0.00436522371771553	24
"POU2F27"	"red"	"POU2F2"	"red"	4.3091627612846	3.54617624478418e-11	2.18181235349196e-10	"***"	0.00654567093127045	44
"SMAD2::SMAD3::SMAD47"	"red"	"SMAD2::SMAD3::SMAD4"	"red"	1.37788138019748	0.117210070398546	0.143195435033475	" "	0.00311991318502442	23
"Sox37"	"red"	"Sox3"	"red"	1.86676947572315	0.00454057431913823	0.00768088082103655	"**"	0.00382291281292391	31
"Sox67"	"red"	"Sox6"	"red"	1.79188002021345	0.0142218635789529	0.0215312231961418	"*"	0.00385906040268456	23
"STAT1::STAT27"	"red"	"STAT1::STAT2"	"red"	3.21114070682265	3.91973312908028e-08	1.60335622442434e-07	"***"	0.00478648521820741	51
"Stat47"	"red"	"Stat4"	"red"	2.87688864572699	4.66891190275586e-06	1.38903620317283e-05	"***"	0.00531743474057364	33
"Stat5a::Stat5b7"	"red"	"Stat5a::Stat5b"	"red"	2.23200401951925	0.000853838312693986	0.00169236368321412	"**"	0.00455182072829132	26
"Stat67"	"red"	"Stat6"	"red"	3.313799305795	4.08891504916744e-07	1.43714046015496e-06	"***"	0.00603659686851537	32
"Tcf127"	"red"	"Tcf12"	"red"	1.75567793354322	0.0144648185518303	0.0218491615078014	"*"	0.00375883325815667	25
"TCF7L27"	"red"	"TCF7L2"	"red"	2.92194292299869	8.75080718972793e-06	2.48571238973328e-05	"***"	0.005577995768417	29
"ZBTB337"	"red"	"ZBTB33"	"red"	4.19993990438216	4.31621657580318e-06	1.28860332788361e-05	"***"	0.00846613545816733	17
"ELK47"	"red"	"ELK4"	"red"	0.615815630719216	0.927558305485228	0.935920713801201	" "	0.00155971479500891	7
"ESR27"	"red"	"ESR2"	"red"	1.58426450463329	0.0644449798895532	0.0837925141570486	""	0.00356468861396519	17
"IRF17"	"red"	"IRF1"	"red"	4.85229572417184	1.85354414876e-12	1.34410103035233e-11	"***"	0.00475624256837099	68
"Nfe2l27"	"red"	"Nfe2l2"	"red"	1.95692619957298	0.011670193447791	0.0180434493514032	"*"	0.00425934690014198	18
"STAT17"	"red"	"STAT1"	"red"	2.56662095335656	0.00010516969261746	0.000247497131522477	"***"	0.00508091832894242	27
"STAT37"	"red"	"STAT3"	"red"	1.91130171308179	0.00490467711251999	0.00822649875358753	"**"	0.00398406374501992	27
"GATA1::TAL17"	"red"	"GATA1::TAL1"	"red"	2.87077555914206	0.000187636091147728	0.000421298793066079	"***"	0.00593193880736809	19
"YY17"	"red"	"YY1"	"red"	1.59809319085701	0.0418331123707627	0.0566379343531561	""	0.00352733686067019	22
"Bach1::Mafk7"	"red"	"Bach1::Mafk"	"red"	1.63547983895915	0.0690470354970832	0.0891353467113546	""	0.00369783412572636	14
"FOXP27"	"red"	"FOXP2"	"red"	3.28687087868693	2.22200113401506e-07	8.06624255949019e-07	"***"	0.00582168995342648	35
"SREBF17"	"red"	"SREBF1"	"red"	1.24253307389206	0.269325729299915	0.302471951912286	" "	0.00291423813488759	14
"SREBF27"	"red"	"SREBF2"	"red"	1.83490368550899	0.0176650017500764	0.0262057447112923	"*"	0.00401097741186405	19
"THAP18"	"red"	"THAP1"	"red"	1.22925417442361	0.289126181143383	0.322283348723143	" "	0.00288953100689042	13
"KLF57"	"red"	"KLF5"	"red"	4.32524785385678	1.37987895273838e-11	9.0297341994985e-11	"***"	0.00497911982010922	62
"Arid3b7"	"red"	"Arid3b"	"red"	3.38051145402471	9.65209904789663e-08	3.71158035553139e-07	"***"	0.00589777195281782	36
"Arid5a7"	"red"	"Arid5a"	"red"	3.39430350818793	3.42063354041607e-07	1.21586307142365e-06	"***"	0.0062199036918138	31
"Arntl7"	"red"	"Arntl"	"red"	3.11091558040368	0.000480131541585863	0.000999102175796524	"***"	0.00656968559361802	14
"Atf17"	"red"	"Atf1"	"red"	1.16950049055227	0.514209166593968	0.5445963276367	" "	0.00254452926208651	2
"NFAT57"	"red"	"NFAT5"	"red"	2.43130500485266	0.000116116665136415	0.000271120601539173	"***"	0.0047126786257221	31
"Bhlha157"	"red"	"Bhlha15"	"red"	1.86087982779973	0.0569501326390815	0.0748795751465166	""	0.00418760469011725	10
"Creb3l27"	"red"	"Creb3l2"	"red"	2.10806981550462	0.0367158075470702	0.0505160713830604	""	0.00469238790406674	9
"DMRT37"	"red"	"DMRT3"	"red"	3.72444885963955	1.20959294314332e-06	3.97732820092525e-06	"***"	0.00725323241879533	23
"Dux7"	"red"	"Dux"	"red"	2.34002547073266	0.00351977858297655	0.00609400597133857	"**"	0.00503461296412838	16
"FOXG17"	"red"	"FOXG1"	"red"	3.17083793561586	3.84471459411065e-06	1.15994221990445e-05	"***"	0.00608519269776876	27
"Foxj27"	"red"	"Foxj2"	"red"	3.17083793561586	3.84471459411065e-06	1.15994221990445e-05	"***"	0.00608519269776876	27
"Gmeb17"	"red"	"Gmeb1"	"red"	0.80760245610508	0.711903565384109	0.733535994166499	" "	0.00169204737732657	1
"LBX17"	"red"	"LBX1"	"red"	1.89899744795368	0.0230025569085822	0.0332717546365532	"*"	0.00420285794340151	15
"LIN547"	"red"	"LIN54"	"red"	2.37526323389788	0.000143890267503891	0.000330029637380176	"***"	0.00458978772231784	32
"mix-a7"	"red"	"mix-a"	"red"	2.89272403399621	5.08108640561656e-05	0.000126280937683286	"***"	0.0058036840777189	23
"Mlxip7"	"red"	"Mlxip"	"red"	3.18151459438964	0.000908382746392141	0.00178609301804657	"**"	0.00676437429537768	12
"NFATC17"	"red"	"NFATC1"	"red"	3.01581661110522	1.9438015197915e-06	6.16725543334166e-06	"***"	0.00552763819095477	33
"NFATC37"	"red"	"NFATC3"	"red"	3.00527596423712	2.60570315211726e-06	8.09517772609879e-06	"***"	0.00556231531374935	32
"Npas27"	"red"	"Npas2"	"red"	1.7039637603988	0.100144660234104	0.124202687505638	" "	0.00387096774193548	9
"POU6F17"	"red"	"POU6F1"	"red"	2.57189991978323	0.00351760317981981	0.00609200689993169	"**"	0.00555793073963232	13
"Rhox117"	"red"	"Rhox11"	"red"	2.35017210177936	0.00705783884632583	0.0114802895161822	"*"	0.00512416239653134	13
"SHOX7"	"red"	"SHOX"	"red"	2.24460994907007	0.00991599713361194	0.0155979628079589	"*"	0.00491679273827534	13
"Six37"	"red"	"Six3"	"red"	2.8359252967109	0.00021648766353255	0.000481549897861446	"***"	0.00586781964175417	19
"Twist27"	"red"	"Twist2"	"red"	1.67034918238431	0.0961641342837733	0.119989034791043	" "	0.00379939209726444	10
"ALX37"	"red"	"ALX3"	"red"	2.36233518175087	0.00255646414268384	0.00456932554763018	"**"	0.00505050505050505	17
"Ar7"	"red"	"Ar"	"red"	1.28473692002516	0.337759738731069	0.371088019283325	" "	0.0029806259314456	6
"BARHL27"	"red"	"BARHL2"	"red"	3.98202103653953	7.50901133913808e-05	0.000180992648109758	"***"	0.00825396825396825	13
"BHLHE417"	"red"	"BHLHE41"	"red"	3.70881786904218	0.00024889867640994	0.000547925968577839	"***"	0.0077720207253886	12
"CENPB7"	"red"	"CENPB"	"red"	1.44964416849798	0.307437472269859	0.34142141102403	" "	0.00326530612244898	4
"CREB37"	"red"	"CREB3"	"red"	2.10424573415047	0.059531732887626	0.0779305509702461	""	0.00467601870407482	7
"DBP7"	"red"	"DBP"	"red"	2.54854617217192	0.01839432499157	0.0271457298589737	"*"	0.00557103064066852	8
"ELF47"	"red"	"ELF4"	"red"	1.29119577088853	0.25891604413726	0.291934810393192	" "	0.00301866081229418	11
"ELF57"	"red"	"ELF5"	"red"	1.73846656120777	0.0338571016674856	0.0470123738370298	"*"	0.00386100386100386	17
"EN17"	"red"	"EN1"	"red"	1.97393533450896	0.0769374371673864	0.0982259742047113	""	0.00441361916771753	7
"EN27"	"red"	"EN2"	"red"	2.61884917736643	0.0112741414233838	0.0174945595462181	"*"	0.00571065989847716	9
"Esrrg7"	"red"	"Esrrg"	"red"	2.16298703127574	0.00331552441768257	0.00577892807381121	"**"	0.00459770114942529	20
"ESX17"	"red"	"ESX1"	"red"	3.16445136591718	0.000182771920767625	0.000410995788674148	"***"	0.0065979381443299	16
"ETV67"	"red"	"ETV6"	"red"	1.18994541611176	0.333391698970818	0.366694002848847	" "	0.00281030444964871	12
"FLI17"	"red"	"FLI1"	"red"	0.764991032930395	0.778188663834132	0.796199202085051	" "	0.00185391175380052	5
"FOXI17"	"red"	"FOXI1"	"red"	2.56873330997543	0.000315143794177884	0.000676295635977567	"***"	0.0052707235265932	22
"FOXL17"	"red"	"FOXL1"	"red"	2.56873330997543	0.000315143794177884	0.000676295635977567	"***"	0.0052707235265932	22
"FOXO37"	"red"	"FOXO3"	"red"	2.88095721953725	0.000131546897427965	0.0003037028564217	"***"	0.00591016548463357	20
"GCM17"	"red"	"GCM1"	"red"	0.963712900896	0.599357928489777	0.625888028396104	" "	0.00225861095426313	4
"GRHL17"	"red"	"GRHL1"	"red"	1.94605539991042	0.0545741880842273	0.0720891444193601	""	0.004364694471387	9
"GSC8"	"red"	"GSC"	"red"	1.23448516020153	0.370480197417576	0.403840332089149	" "	0.00287494010541447	6
"HEY27"	"red"	"HEY2"	"red"	1.38263970240606	0.260418812530588	0.293352108943479	" "	0.00319780721790772	7
"HINFP7"	"red"	"HINFP"	"red"	2.00985633129218	0.0258637345132368	0.0370332935640588	"*"	0.00446760982874162	12
"HNF1A7"	"red"	"HNF1A"	"red"	2.47599516125234	0.000122567240942467	0.00028440174725686	"***"	0.00485680790487356	29
"HNF1B7"	"red"	"HNF1B"	"red"	2.57507131791392	0.000389788607504278	0.000822580767180173	"***"	0.00531780197518359	21
"HOXC117"	"red"	"HOXC11"	"red"	0.797641177622918	0.72568252186418	0.746702291463005	" "	0.00187149095446039	3
"HSF17"	"red"	"HSF1"	"red"	1.58931587772448	0.0893144491273954	0.112405869336208	" "	0.00361512791991101	13
"IRF87"	"red"	"IRF8"	"red"	2.21091965773983	0.00472295426667045	0.00796231385974273	"**"	0.00476323900252171	17
"IRF97"	"red"	"IRF9"	"red"	2.78294257676036	1.96150525425539e-05	5.24709249547117e-05	"***"	0.00535351670666421	29
"ISX7"	"red"	"ISX"	"red"	2.32274186164192	0.00991469489440087	0.0155979628079589	"*"	0.00508905852417303	12
"JDP27"	"red"	"JDP2"	"red"	1.88286036659562	0.0385854346917977	0.0527555267447076	""	0.00421348314606742	12
"JDP2(var.2)7"	"red"	"JDP2(var.2)"	"red"	1.44682660468858	0.227737031119	0.259723791652626	" "	0.00333174678724417	7
"KLF137"	"red"	"KLF13"	"red"	2.48358947672085	0.00122657766534639	0.00234321879218543	"**"	0.005249343832021	18
"LHX67"	"red"	"LHX6"	"red"	2.76247719293495	0.002785669827345	0.00493173465725154	"**"	0.00595238095238095	12
"MEF2B7"	"red"	"MEF2B"	"red"	2.0982559543021	0.000573662998022181	0.00117731113211705	"**"	0.0040195545898968	37
"MEOX17"	"red"	"MEOX1"	"red"	2.58905724965548	0.00333653177381729	0.00581384573026032	"**"	0.00559139784946237	13
"MIXL17"	"red"	"MIXL1"	"red"	2.63078911785143	0.000888729809270148	0.00175452844913141	"**"	0.0055573716900948	17
"MLX7"	"red"	"MLX"	"red"	3.07977959719087	0.00275355681966775	0.00488502589172923	"**"	0.00660501981505945	10
"MLXIPL7"	"red"	"MLXIPL"	"red"	5.06596688609846	3.30150317114536e-06	1.00681507028081e-05	"***"	0.0102115244347192	14
"MSC7"	"red"	"MSC"	"red"	2.01289262094077	0.0107127345833067	0.0167190376551189	"*"	0.0043859649122807	17
"MSX17"	"red"	"MSX1"	"red"	1.61409850687143	0.141673668369357	0.169678597798179	" "	0.00368493781667434	8
"MYF67"	"red"	"MYF6"	"red"	2.45428918552527	0.00228258880048874	0.00412927855753767	"**"	0.00525279054497702	16
"NEUROD27"	"red"	"NEUROD2"	"red"	1.35461720223434	0.350474673430779	0.383645057049686	" "	0.00307219662058372	4
"NEUROG27"	"red"	"NEUROG2"	"red"	1.47718160968735	0.236158882464419	0.268252038551132	" "	0.00338218714768884	6
"NFIA7"	"red"	"NFIA"	"red"	2.72111721149086	0.000348635413065085	0.0007436226394469	"***"	0.00565644537064603	19
"NFIX7"	"red"	"NFIX"	"red"	2.56475077194352	0.00114777884315601	0.00220752308603128	"**"	0.00543304570150208	17
"NHLH17"	"red"	"NHLH1"	"red"	1.68094669143478	0.0391548941104564	0.0534239616029273	""	0.00373676562175628	18
"NKX2-37"	"red"	"NKX2-3"	"red"	1.90948881269947	0.0301432677735096	0.0424280712434682	"*"	0.00425392670157068	13
"NKX2-87"	"red"	"NKX2-8"	"red"	2.03100398364631	0.0139647415227781	0.0212119056777653	"*"	0.00446030330062444	15
"NKX6-17"	"red"	"NKX6-1"	"red"	3.11773290774776	6.97838855764561e-05	0.000169434592807278	"***"	0.00638440860215054	19
"NKX6-27"	"red"	"NKX6-2"	"red"	2.85861639640062	0.000270767660377131	0.000591053912630109	"***"	0.00594844679444812	18
"Nr2e17"	"red"	"Nr2e1"	"red"	3.01555043204011	5.12530293756615e-06	1.51275014497501e-05	"***"	0.00572896088502568	29
"Nr2f67"	"red"	"Nr2f6"	"red"	1.17704795803877	0.33808269822261	0.371374478739653	" "	0.00278372591006424	13
"OLIG27"	"red"	"OLIG2"	"red"	2.42744643191838	0.0173228494344359	0.0257555469418818	"*"	0.00533175355450237	9
"PAX47"	"red"	"PAX4"	"red"	2.77809274586559	0.00548661150650805	0.00911584005312919	"**"	0.00601684717208183	10
"PAX77"	"red"	"PAX7"	"red"	1.84478388638223	0.0702066715032595	0.0904604766195922	""	0.00415896487985213	9
"POU4F27"	"red"	"POU4F2"	"red"	2.86901549165775	4.90988847055084e-06	1.45204233856528e-05	"***"	0.00530546623794212	33
"Rxra7"	"red"	"Rxra"	"red"	1.4336909679668	0.141393573666846	0.16947918209354	" "	0.00329644454909348	14
"SP47"	"red"	"SP4"	"red"	1.84680723966701	0.00419934810943974	0.00716048843346753	"**"	0.00372684423983339	34
"SPDEF7"	"red"	"SPDEF"	"red"	0.9091375113705	0.643287389630446	0.668257465851088	" "	0.00214247455811462	4
"SPIC7"	"red"	"SPIC"	"red"	2.3106686841682	0.000252316528179715	0.000554836050175586	"***"	0.00452290633206886	31
"SRF7"	"red"	"SRF"	"red"	1.63875642692063	0.152482811889834	0.181061962068947	" "	0.00372935535428876	7
